title,star_rating,price,source,title_cleaned
The Listerdale Mystery And Eleven Other Stories,3.56,0.0,Goodreads_Real,the listerdale mystery and eleven other stories
Seduction and Betrayal: Women and Literature,4.01,0.0,Goodreads_Real,seduction and betrayal women and literature
Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,3.85,0.0,Goodreads_Real,chuck klosterman iv a decade of curious people and dangerous ideas
House Harkonnen (Prelude to Dune #2),3.67,0.0,Goodreads_Real,house harkonnen prelude to dune 2
Disgrace,3.84,0.0,Goodreads_Real,disgrace
Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,3.92,0.0,Goodreads_Real,dr marys monkey how the unsolved murder of a doctor  a secret laboratory in new orleans and cancercausing monkey viruses are linked to lee harvey oswald  the jfk assassination and emerging global epidemics
The Metamorphosis and Other Stories,4.03,0.0,Goodreads_Real,the metamorphosis and other stories
Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),4.09,0.0,Goodreads_Real,rainbow six john clark  2 jack ryan universe  10
A Christmas Story,4.08,0.0,Goodreads_Real,a christmas story
Der Prozess,3.98,0.0,Goodreads_Real,der prozess
Little Dorrit,3.99,0.0,Goodreads_Real,little dorrit
Howl's Moving Castle (Howl's Moving Castle  #1),4.29,0.0,Goodreads_Real,howls moving castle howls moving castle  1
Filth: Dirt  Disgust  and Modern Life,4.08,0.0,Goodreads_Real,filth dirt  disgust  and modern life
El amor en los tiempos del cólera,3.91,0.0,Goodreads_Real,el amor en los tiempos del cólera
The Best American Sports Writing 2006,3.75,0.0,Goodreads_Real,the best american sports writing 2006
Wampeters  Foma and Granfalloons,3.79,0.0,Goodreads_Real,wampeters  foma and granfalloons
Alcestis,3.83,0.0,Goodreads_Real,alcestis
Orin Aoraiosaa: Songs for Selected Heads,4.39,0.0,Goodreads_Real,orin aoraiosaa songs for selected heads
Little House in the Big Woods (Little House  #1),4.18,0.0,Goodreads_Real,little house in the big woods little house  1
The Perfume of the Lady in Black,3.53,0.0,Goodreads_Real,the perfume of the lady in black
The Beatles Complete - Updated Edition,4.47,0.0,Goodreads_Real,the beatles complete  updated edition
Underworld: The Mysterious Origins of Civilization,3.95,0.0,Goodreads_Real,underworld the mysterious origins of civilization
???½ 12,4.06,0.0,Goodreads_Real,½ 12
Transform Your Life: A step-by-step programme for change,4.0,0.0,Goodreads_Real,transform your life a stepbystep programme for change
Slowness,3.66,0.0,Goodreads_Real,slowness
Done Rubbed Out (Reightman & Bailey #1),5.0,37.72,Scraped_Fictional,done rubbed out reightman  bailey 1
The Philosophy of History,3.82,0.0,Goodreads_Real,the philosophy of history
A Long Way Down,3.42,0.0,Goodreads_Real,a long way down
The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),3.88,0.0,Goodreads_Real,the white wolfs son the albino underground elric  oona von bek  3
Congo,3.59,0.0,Goodreads_Real,congo
Odd Thomas (Odd Thomas  #1),3.97,0.0,Goodreads_Real,odd thomas odd thomas  1
La falsificadora,3.92,0.0,Goodreads_Real,la falsificadora
Island: Collected Stories,4.19,0.0,Goodreads_Real,island collected stories
Harry Potter and the Chamber of Secrets (Harry Potter  #2),4.42,0.0,Goodreads_Real,harry potter and the chamber of secrets harry potter  2
The Coming of Godot: A Short History of a Masterpiece,4.0,0.0,Goodreads_Real,the coming of godot a short history of a masterpiece
Fantastic Four  Vol 5: Disassembled,3.28,0.0,Goodreads_Real,fantastic four  vol 5 disassembled
Pippi in the South Seas,4.11,0.0,Goodreads_Real,pippi in the south seas
Quito 1599: City and Colony in Transition,3.52,0.0,Goodreads_Real,quito 1599 city and colony in transition
Vicars of Christ: A History of the Popes,3.94,0.0,Goodreads_Real,vicars of christ a history of the popes
Drop Shot (Myron Bolitar  #2),3.94,0.0,Goodreads_Real,drop shot myron bolitar  2
White Oleander,3.96,0.0,Goodreads_Real,white oleander
Hope Springs Eternal (Prairie River  #4),4.27,0.0,Goodreads_Real,hope springs eternal prairie river  4
Gargantua and Pantagruel,3.71,0.0,Goodreads_Real,gargantua and pantagruel
The Abandoned (Harrow House  #4),3.45,0.0,Goodreads_Real,the abandoned harrow house  4
Code,4.39,0.0,Goodreads_Real,code
Spares,4.13,0.0,Goodreads_Real,spares
Jean-Paul Sartre: (The Giants of Philosophy),3.86,0.0,Goodreads_Real,jeanpaul sartre the giants of philosophy
Falconry & Hawking,4.31,0.0,Goodreads_Real,falconry  hawking
The Mystery of the Blue Train (Hercule Poirot  #6),3.8,0.0,Goodreads_Real,the mystery of the blue train hercule poirot  6
The Sheep Look Up,3.95,0.0,Goodreads_Real,the sheep look up
Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,3.83,0.0,Goodreads_Real,aristophanes 1 the acharnianspeacecelebrating ladieswealth
Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,4.02,0.0,Goodreads_Real,drawing down the moon witches  druids  goddessworshippers  and other pagans in america
Inside the Red Tent,3.96,0.0,Goodreads_Real,inside the red tent
Chop Shop (Bug Man  #2),4.22,0.0,Goodreads_Real,chop shop bug man  2
Las Noches Blancas. El Jugador. Un Ladrón Honrado. (Sepan Cuantos  #259),3.9,0.0,Goodreads_Real,las noches blancas el jugador un ladrón honrado sepan cuantos  259
My Year of Meats,3.96,0.0,Goodreads_Real,my year of meats
Orient Express,3.46,0.0,Goodreads_Real,orient express
The Deep (Dive  #2),3.78,0.0,Goodreads_Real,the deep dive  2
Fight Club,4.19,0.0,Goodreads_Real,fight club
Pictorial Encyclopedia of Trades and Industry  Vol 1,3.6,0.0,Goodreads_Real,pictorial encyclopedia of trades and industry  vol 1
King Lear,3.91,0.0,Goodreads_Real,king lear
Ever After (Lost Love  #2),4.32,0.0,Goodreads_Real,ever after lost love  2
The Shadow of the Wind,4.26,0.0,Goodreads_Real,the shadow of the wind
Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,3.86,0.0,Goodreads_Real,being dead is no excuse the official southern ladies guide to hosting the perfect funeral
Never Let Me Go,3.82,0.0,Goodreads_Real,never let me go
CliffsNotes on Euripides' Medea and Electra,4.2,0.0,Goodreads_Real,cliffsnotes on euripides medea and electra
The Aeneid,3.84,0.0,Goodreads_Real,the aeneid
Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,4.12,0.0,Goodreads_Real,easy riders  raging bulls how the sexdrugsandrocknroll generation saved hollywood
Paradise Lost,3.82,0.0,Goodreads_Real,paradise lost
The Unmasking of Oscar Wilde,4.25,0.0,Goodreads_Real,the unmasking of oscar wilde
The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,3.83,0.0,Goodreads_Real,the white mans burden why the wests efforts to aid the rest have done so much ill and so little good
And the Band Played On: Politics  People  and the AIDS Epidemic,4.37,0.0,Goodreads_Real,and the band played on politics  people  and the aids epidemic
The Star-Spangled Banner (Symbols of America),4.0,0.0,Goodreads_Real,the starspangled banner symbols of america
The Bloody Crown of Conan (Conan the Cimmerian  #2),4.3,0.0,Goodreads_Real,the bloody crown of conan conan the cimmerian  2
Criss Cross,3.34,0.0,Goodreads_Real,criss cross
The Book of Three (The Chronicles of Prydain  #1),3.99,0.0,Goodreads_Real,the book of three the chronicles of prydain  1
Harriet Spies Again (Harriet the Spy Adventures  #1),3.84,0.0,Goodreads_Real,harriet spies again harriet the spy adventures  1
To Battle the Gods (Jalav  Amazon Warrior  #5),4.07,0.0,Goodreads_Real,to battle the gods jalav  amazon warrior  5
Dewdrops on a Lotus Leaf: Zen Poems of Ryokan,4.58,0.0,Goodreads_Real,dewdrops on a lotus leaf zen poems of ryokan
My Perfect Life (Confessions of a Teenage Drama Queen  #2),3.32,0.0,Goodreads_Real,my perfect life confessions of a teenage drama queen  2
The Chessmen of Mars (Barsoom #5),3.83,0.0,Goodreads_Real,the chessmen of mars barsoom 5
Caesar's Commentaries: On the Gallic War & On the Civil War,4.12,0.0,Goodreads_Real,caesars commentaries on the gallic war  on the civil war
The Catcher in the Rye - Barron's Book Notes,3.72,0.0,Goodreads_Real,the catcher in the rye  barrons book notes
Jane Austen For Dummies,4.03,0.0,Goodreads_Real,jane austen for dummies
Sputnik Sweetheart,3.83,0.0,Goodreads_Real,sputnik sweetheart
The Wish List,3.77,0.0,Goodreads_Real,the wish list
True and False: Heresy and Common Sense for the Actor,3.95,0.0,Goodreads_Real,true and false heresy and common sense for the actor
The Portrait of Dorian Gray,4.08,0.0,Goodreads_Real,the portrait of dorian gray
Zen and the Art of Happiness,4.05,0.0,Goodreads_Real,zen and the art of happiness
Structure and Interpretation of Computer Programs (MIT Electrical Engineering and Computer Science),4.45,0.0,Goodreads_Real,structure and interpretation of computer programs mit electrical engineering and computer science
My Gal Sunday,3.57,0.0,Goodreads_Real,my gal sunday
Cold Fire / Hideaway / The Key to Midnight,4.18,0.0,Goodreads_Real,cold fire  hideaway  the key to midnight
Absolutely Mahvelous,3.79,0.0,Goodreads_Real,absolutely mahvelous
The Portable Arthur Miller,4.21,0.0,Goodreads_Real,the portable arthur miller
Knowledge Is Power (The Amazing Days of Abby Hayes: #15),3.97,0.0,Goodreads_Real,knowledge is power the amazing days of abby hayes 15
Scholar of Decay (Ravenloft  #14),3.46,0.0,Goodreads_Real,scholar of decay ravenloft  14
The Patron Saint of Liars,3.8,0.0,Goodreads_Real,the patron saint of liars
A Fairly Honourable Defeat,3.93,0.0,Goodreads_Real,a fairly honourable defeat
Black and Blue,3.88,0.0,Goodreads_Real,black and blue
The Doll's House (The Sandman  #2),4.44,0.0,Goodreads_Real,the dolls house the sandman  2
Aphrodite's Passion (Superhero Central #2),3.62,0.0,Goodreads_Real,aphrodites passion superhero central 2
Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain,4.53,0.0,Goodreads_Real,remembrance of things past volume ii  the guermantes way  cities of the plain
A Painted House,3.7,0.0,Goodreads_Real,a painted house
William Goldman: Four Screenplays,4.29,0.0,Goodreads_Real,william goldman four screenplays
Light (Kefahuchi Tract  #1),3.6,0.0,Goodreads_Real,light kefahuchi tract  1
The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),3.59,0.0,Goodreads_Real,the end of nana sahib the steam house extraordinary voyages  20
Hasta que te encuentre,3.63,0.0,Goodreads_Real,hasta que te encuentre
Peter and the Shadow Thieves (Peter and the Starcatchers  #2),4.16,0.0,Goodreads_Real,peter and the shadow thieves peter and the starcatchers  2
A Home at the End of the World,3.91,0.0,Goodreads_Real,a home at the end of the world
Demon Diary  Volume 03,4.07,0.0,Goodreads_Real,demon diary  volume 03
People of the Lie: The Hope for Healing Human Evil,3.98,0.0,Goodreads_Real,people of the lie the hope for healing human evil
The Slave,4.18,0.0,Goodreads_Real,the slave
Le Petit Prince,4.31,0.0,Goodreads_Real,le petit prince
Coronado: Stories,3.38,0.0,Goodreads_Real,coronado stories
The Master and Margarita,4.3,0.0,Goodreads_Real,the master and margarita
Harry Potter Collection (Harry Potter  #1-6),4.73,0.0,Goodreads_Real,harry potter collection harry potter  16
Up in a Heaval (Xanth #26),3.83,0.0,Goodreads_Real,up in a heaval xanth 26
The Rainbow People,3.75,0.0,Goodreads_Real,the rainbow people
The Callahan Chronicals (Callahan's #1-3),4.31,0.0,Goodreads_Real,the callahan chronicals callahans 13
Dust (Richard Jury  #21),3.64,0.0,Goodreads_Real,dust richard jury  21
Memoirs of a Geisha,4.11,0.0,Goodreads_Real,memoirs of a geisha
On Intelligence,4.12,0.0,Goodreads_Real,on intelligence
Real Boys: Rescuing Our Sons from the Myths of Boyhood,3.83,0.0,Goodreads_Real,real boys rescuing our sons from the myths of boyhood
Honeymoon (Honeymoon  #1),3.83,0.0,Goodreads_Real,honeymoon honeymoon  1
The Au Pairs (The Au Pairs #1),3.65,0.0,Goodreads_Real,the au pairs the au pairs 1
Love Beyond Reason,3.64,0.0,Goodreads_Real,love beyond reason
La gata perdida = The Missing Cat (Las Aventuras de Nicolas = Adventures with Nicholas),4.14,0.0,Goodreads_Real,la gata perdida  the missing cat las aventuras de nicolas  adventures with nicholas
Hit Men: Power Brokers and Fast Money Inside the Music Business,3.94,0.0,Goodreads_Real,hit men power brokers and fast money inside the music business
The Communist Manifesto,3.55,0.0,Goodreads_Real,the communist manifesto
The Innocent,3.96,0.0,Goodreads_Real,the innocent
The House of the Spirits,4.23,0.0,Goodreads_Real,the house of the spirits
"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works (Approaches to Teaching World Literature)",3.75,0.0,Goodreads_Real,approaches to teaching atwoods the handmaids tale and other works approaches to teaching world literature
The Wind Thief,3.8,0.0,Goodreads_Real,the wind thief
Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),4.05,0.0,Goodreads_Real,ancient greece and the olympics magic tree house research guide  10
Can't Wait to Get to Heaven,3.91,0.0,Goodreads_Real,cant wait to get to heaven
Angry Black White Boy,3.55,0.0,Goodreads_Real,angry black white boy
??? 14,4.3,0.0,Goodreads_Real, 14
Lay Down My Sword And Shield (Hackberry Holland  #1),3.89,0.0,Goodreads_Real,lay down my sword and shield hackberry holland  1
Transmetropolitan  Vol. 9: The Cure,4.44,0.0,Goodreads_Real,transmetropolitan  vol 9 the cure
The Boy Who Turned Into a TV Set,4.0,0.0,Goodreads_Real,the boy who turned into a tv set
The Intelligent Woman's Guide to Socialism  Capitalism  Sovietism and Fascism,3.87,0.0,Goodreads_Real,the intelligent womans guide to socialism  capitalism  sovietism and fascism
Practice Makes Perfect: Italian Verb Tenses,4.0,0.0,Goodreads_Real,practice makes perfect italian verb tenses
City of Glass (The New York Trilogy  #1),3.79,0.0,Goodreads_Real,city of glass the new york trilogy  1
From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),3.7,0.0,Goodreads_Real,from glencoe to stirling rob roy  the highlanders  scotlands chivalric age tales of a scottish grandfather 3
Die Mandarins von Paris,4.14,0.0,Goodreads_Real,die mandarins von paris
Critique of Pure Reason,3.94,0.0,Goodreads_Real,critique of pure reason
The Sun Also Rises,3.82,0.0,Goodreads_Real,the sun also rises
The Picture of Dorian Gray,4.08,0.0,Goodreads_Real,the picture of dorian gray
The Antiquary,3.83,0.0,Goodreads_Real,the antiquary
The Honourable Schoolboy,3.95,0.0,Goodreads_Real,the honourable schoolboy
Crow Lake,3.88,0.0,Goodreads_Real,crow lake
Gloriana,3.65,0.0,Goodreads_Real,gloriana
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3.0,16.77,Scraped_Fictional,the lifechanging magic of tidying up the japanese art of decluttering and organizing
Lipstick Jungle,3.41,0.0,Goodreads_Real,lipstick jungle
"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937",4.13,0.0,Goodreads_Real,fire from a journal of love the unexpurgated diary of anaïs nin  19341937
Children of the Drake (Dragonrealm: Origins  #2),3.88,0.0,Goodreads_Real,children of the drake dragonrealm origins  2
Lolita: The Screenplay,3.87,0.0,Goodreads_Real,lolita the screenplay
Sukhoi Su-27 Flanker (WarbirdTech  #42),3.0,0.0,Goodreads_Real,sukhoi su27 flanker warbirdtech  42
In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,3.97,0.0,Goodreads_Real,in the beginning the story of the king james bible and how it changed a nation  a language  and a culture
Der Gesang Des Meeres. Beach Music,4.15,0.0,Goodreads_Real,der gesang des meeres beach music
Field Notes: The Grace Note of the Canyon Wren,4.13,0.0,Goodreads_Real,field notes the grace note of the canyon wren
Incident at Exeter,3.56,0.0,Goodreads_Real,incident at exeter
Three Tales,3.69,0.0,Goodreads_Real,three tales
Complete Short Stories  Vol 2,4.03,0.0,Goodreads_Real,complete short stories  vol 2
Don DeLillo's White Noise: A Reader's Guide,3.92,0.0,Goodreads_Real,don delillos white noise a readers guide
